corr,seed,vif_feature1,vif_feature2,cond_number,time_lr_both,time_svr_both,time_rf_both,time_mlp_both,coef_lin_f1,coef_lin_f2,rmse_lin_test_both,rmse_svr_test_both,rmse_rf_test_both,rmse_mlp_test_both,svr_imp_f1_both,svr_imp_f2_both,rf_imp_f1_both,rf_imp_f2_both,mlp_imp_f1_both,mlp_imp_f2_both,rmse_lin_test_f1,rmse_svr_test_f1,rmse_rf_test_f1,rmse_mlp_test_f1,rmse_lin_test_f2,rmse_svr_test_f2,rmse_rf_test_f2,rmse_mlp_test_f2
-0.9,42,5.042280759361611,5.042280759361611,4.256044744361124,0.001657247543334961,0.08133530616760254,0.2748293876647949,0.691847562789917,0.13046575510003425,0.1287990450005667,0.820652691346438,0.16868336113862678,0.02026811383791971,0.4533535770984978,0.4990600966487163,1.5380686730727984,-8.304436428880901e-05,1.9887497085246646,0.1658431972223838,1.7567698053017395,0.8213684482183715,0.6675436240527852,0.8018991731237047,0.6579141048793736,0.819233909032617,0.07758057590979932,0.01678084518563565,0.44116701809287917
-0.9,43,5.54288260204583,5.54288260204583,4.4857366336946445,0.0010211467742919922,0.09849739074707031,0.2659010887145996,0.6704182624816895,-0.026546135988498615,0.032173622340195204,0.9395160275343102,0.23563246287526013,0.08787427138780368,0.45900715943647163,0.5165060079476017,1.4255516704989213,0.00015227154495944806,1.9791565039407257,0.09567165907897648,1.7431710418274426,0.9389822414767764,0.7166288754424351,0.818360232643535,0.709470674295268,0.9394495013419119,0.1588176117068397,0.08113363093384451,0.4336671904277776
-0.9,44,5.592885341480239,5.592885341480239,4.508029993304433,0.0007202625274658203,0.1200709342956543,0.26782751083374023,0.6775972843170166,0.024486366829676285,-0.0005341594141547589,0.80798892457441,0.18000036027879696,0.009904849087432156,0.4459451514195909,0.6200185483498755,1.7046037489907604,3.2087653320989064e-05,2.020160649440546,0.10453903494606295,1.7447139268293916,0.8079846050469351,0.6282739352375438,0.7822636139154469,0.6279895568432805,0.8080355166805011,0.07832598074302463,0.0060522259145667796,0.4430667980269504
-0.9,45,4.965364010942003,4.965364010942003,4.219631852308446,0.0006539821624755859,0.10021400451660156,0.24019455909729004,0.729280948638916,-0.0030371003958828907,1.20537556951252e-05,0.8917865239461912,0.22075420980501093,0.042983653206127556,0.39693155083607967,0.43834912242392254,1.5971516157947572,9.551479025013965e-05,1.9229329427983886,0.07296888920101373,1.7077129690113941,0.891786356821501,0.6858955206614368,0.8236083242764032,0.6575343836187062,0.8918510889442735,0.11635138251853637,0.04222930395289328,0.4516839413571501
-0.9,46,5.181501012436584,5.181501012436584,4.321162946632399,0.0008673667907714844,0.08852815628051758,0.26381516456604004,0.7050235271453857,-0.04146018296677107,0.013261992101498636,0.8967177320540862,0.1830383359533961,0.04016871206525905,0.43971738509958314,0.5452121871979908,1.4936873301476044,0.00029926174117624884,1.943281229426671,0.09411141895311227,1.5646099362218222,0.8971358656060591,0.6868336018632303,0.8425950007219398,0.6744817246546873,0.8950091984588707,0.10126258659672492,0.030770643893329983,0.4191782986507592
-0.9,47,5.238635475502365,5.238635475502365,4.347601227095823,0.001010894775390625,0.08984208106994629,0.294018030166626,0.6846368312835693,-0.06692452964628309,-0.03966804728029725,0.8697606345074863,0.1768757680304731,0.015508693555691322,0.42325415452396997,0.5434965087144907,1.634004365063101,-1.8678885548661926e-05,1.9731125451238634,0.09373004247487747,1.6866706314605935,0.8699065491975789,0.6746921472435277,0.8019297386465749,0.6794586428527485,0.8695199335411584,0.08998863008654655,0.01091469567193421,0.4181379216501836
-0.9,48,4.729379822644471,4.729379822644471,4.105873960570425,0.0009350776672363281,0.1099398136138916,0.2723422050476074,0.7058751583099365,-0.02705954740859614,0.03637433659611798,0.8090106927478189,0.20978843375202416,0.01001813197777114,0.4027955221673898,0.4688999358802587,1.6526198085406811,3.894747183140757e-05,2.0238745155409488,0.0634414799984778,1.554120378282041,0.8085565148840875,0.6781742992194401,0.8014583342121556,0.6818013023394423,0.8092467888622098,0.07100460754933602,0.008546688419932445,0.43102510266636346
-0.9,49,5.146474572295477,5.146474572295474,4.304873678782987,0.0008761882781982422,0.1006462574005127,0.23477721214294434,0.7480590343475342,-0.09701487967624357,-0.04859605686433754,0.9543336695508019,0.27585154488795505,0.1439129510955947,0.4510575811942696,0.4920273484507772,1.4363473309067873,0.0019140984876106272,1.8981174562269587,0.054772786231172085,1.5811216930853897,0.9542088320944973,0.7011988277934849,0.8424686462853501,0.709458865024769,0.9517606332438854,0.22391785573344433,0.11752795199453007,0.4674779008027884
-0.9,50,5.438197767663772,5.438197767663772,4.438697431921316,0.0008025169372558594,0.08312249183654785,0.24266386032104492,0.6123526096343994,0.0018072051272225939,0.03412440002551839,0.897591767269652,0.20583059567563575,0.017214851860545062,0.39007445607665314,0.5157921633128801,1.4952219383230847,-7.698252135610595e-05,1.9555660760306453,0.06963271431300683,1.5558077711867238,0.8978359819237686,0.6748271981033912,0.7998118510576175,0.6658112748434071,0.8976384614051731,0.07684082531886978,0.011376883725372915,0.43752359938751184
-0.9,51,5.508355370028255,5.508355370028255,4.470277384603114,0.0009744167327880859,0.11144518852233887,0.2526094913482666,0.6824464797973633,0.019012579601743185,0.014803468474943413,0.8742398912187314,0.3179076180722818,0.1287792288292665,0.443484964474779,0.49989674639364673,1.445736705013992,-0.0011742297748718045,1.8561054448224155,0.12894040022207914,1.4735803314015903,0.873622112907428,0.6697225861251943,0.7471657709057111,0.663490770076437,0.8737929255991095,0.2192761918125893,0.11984865825199814,0.4881878124603159
-0.7,42,1.8967538366821195,1.89675383668212,2.3241977388908213,0.0007357597351074219,0.11699891090393066,0.26325058937072754,0.7135794162750244,0.06990110888443539,0.06659177914879001,0.8268604589061077,0.26892241488105173,0.012201662340068881,0.43542688760989934,0.2292239166635214,1.596928446319841,4.969280783309049e-05,1.9759527523951177,0.014692753646150847,1.5213940924476208,0.8279175360407671,0.8009151817298426,0.9721296301683997,0.7823162824183898,0.824172354535029,0.07896339327441233,0.009936165739022885,0.4313330658999056
-0.7,43,2.041961096400574,2.041961096400573,2.449736998345308,0.0006670951843261719,0.08402824401855469,0.24797558784484863,0.6372957229614258,0.002509953810555789,0.05568129350229351,0.955231763927781,0.31697261863929854,0.12598923681022015,0.48767476091694356,0.2217795601874212,1.4170707939956655,0.0006642708461165436,1.9334243668286544,0.01312262079105625,1.4975106103571174,0.9522456491392094,0.9026921727481053,0.9788107630449663,0.8847257686345018,0.9552667443046755,0.2083334428284201,0.12287680891558736,0.4573772857736372
-0.7,44,2.0563517281318835,2.056351728131883,2.4617882400376656,0.0010352134704589844,0.11201238632202148,0.24302983283996582,0.6524825096130371,-0.006939197412049529,-0.020023005232495512,0.8129763576918533,0.2634457742555536,0.010154305913978055,0.44823350089072406,0.27004365779488115,1.634373660808181,1.3318698280995189e-05,2.0205685572547796,0.01552539623650162,1.580732035147096,0.8116290366794633,0.7719594051517729,0.9387312332988134,0.7518463846720992,0.8126523663740426,0.07660765007297717,0.006858725603435551,0.4383145232934251
-0.7,45,1.8743126000181571,1.8743126000181571,2.3041022115254344,0.0007388591766357422,0.11997318267822266,0.22554683685302734,0.6809980869293213,-0.017263077498664993,-0.010486070865736387,0.9145815903651928,0.25951745698770495,0.06540990387180463,0.447709207842118,0.22446539016760872,1.5433944902992416,6.611320965308476e-05,1.9085239465486956,0.010287807243913094,1.5263468292896831,0.9146956323741384,0.8835725410712562,1.0419391734654524,0.84350605560435,0.9148968085926016,0.13027125008035076,0.06527510011148949,0.4119502173314264
-0.7,46,1.9366951839289115,1.936695183928912,2.359482104297476,0.0008618831634521484,0.12070035934448242,0.23554205894470215,0.6739904880523682,-0.028047154680864314,0.030041871105500443,0.8832570974675065,0.26537656674899535,0.048058224820925456,0.4452152545513312,0.23344446502212,1.5211541086796383,0.0001064885658894399,1.9597352507724017,0.010810291821127693,1.4284904026640022,0.8835409120513863,0.822794094166067,0.928856478824333,0.8083357196907447,0.8824122353828152,0.10965728193972414,0.04563632574495633,0.4055677608542363
-0.7,47,1.9536768460028746,1.9536768460028746,2.3743037015740027,0.0011289119720458984,0.09325194358825684,0.22777938842773438,0.7101626396179199,-0.06449652346054588,-0.03136541352836796,0.8730302749307245,0.2690096216088322,0.009933771595687476,0.45202941055555407,0.2823397117754993,1.552004190321533,7.176804582170737e-05,1.9796223868479061,0.012045828668142123,1.506409890610009,0.8730616910604803,0.830791806369575,0.993052238548925,0.8060842137095714,0.8711051059094516,0.10279768649485319,0.00890320445529683,0.4115450255497473
-0.7,48,1.8064162432163013,1.8064162432163005,2.2420366689651954,0.0007526874542236328,0.08727669715881348,0.24646735191345215,0.6647732257843018,-0.07556951767117272,0.006523089778611519,0.8240513529596485,0.28918623220017836,0.012464955761641052,0.442165107291781,0.22208276914744357,1.6880076270338606,-1.710510124238729e-05,2.0101061985539963,0.00783984244574767,1.48745392427278,0.824103261245401,0.7978081275840002,0.9738227700942209,0.7995901186546227,0.8216203337592803,0.07025671019935646,0.0084768090001066,0.4315566563900928
-0.7,49,1.9269225247857233,1.926922524785724,2.350904506832602,0.0010569095611572266,0.10931181907653809,0.24537158012390137,0.6365704536437988,-0.008563375326356221,0.014094030979469447,0.9436644297997239,0.3445931498081862,0.1821226386654554,0.4823408868641058,0.25589643835515985,1.365825527489917,0.0005723166024304005,1.8386357167134648,0.014527434932174699,1.4608642149380937,0.9434955801519179,0.8748098920714856,1.0395565228149144,0.846441041655666,0.9433134169047526,0.2619773658232782,0.17828223710065844,0.49114895537391023
-0.7,50,2.0114251432557153,2.0114251432557158,2.423943555530999,0.0010225772857666016,0.12803125381469727,0.2500760555267334,0.6611683368682861,-0.011076623347654104,0.025549043212002916,0.9092451764674204,0.29720049167326795,0.015112390774560381,0.40612373593923234,0.2431160255800759,1.4823792623891996,-1.5944210095908405e-05,1.9688536826938794,0.00972406758432549,1.5051209854682557,0.9096353336027287,0.8490951391349641,1.004250253285818,0.835594391327927,0.9086758754374983,0.08148127387079196,0.011035903847866234,0.43227455456008457
-0.7,51,2.0311553291268876,2.031155329126888,2.4406442550415086,0.0006666183471679688,0.08850646018981934,0.24124574661254883,0.6048378944396973,0.04459427086418737,0.04811588258114698,0.8658442116772537,0.34350288336359536,0.04458950161985379,0.44294952030023993,0.2305337185188499,1.4872075905632143,0.00017958551959188496,1.9437893130106296,0.02990293038606906,1.3652085134375915,0.8598662033173313,0.8088598680838957,0.92949518494543,0.7843459686028209,0.863442209082414,0.14245861321822237,0.043377918518044296,0.48094174882780955
-0.5,42,1.3023169404938644,1.3023169404938642,1.691024575489845,0.0009555816650390625,0.11588644981384277,0.23618006706237793,0.6274971961975098,0.04978072579216719,0.047949833046252825,0.8310548961476003,0.32817027008322225,0.013540535633093372,0.4510579905120541,0.09326009813078398,1.521181420763742,-4.933373175397549e-06,1.9833640116179776,0.0007162004746492423,1.4597667958319887,0.8328023967272582,0.8310055034116473,1.0680236795748583,0.8308153275370562,0.8281437531660412,0.0747774828055815,0.010789020048575706,0.43307830835619493
-0.5,43,1.3729613149912845,1.3729613149912845,1.782439907102737,0.0008265972137451172,0.08490800857543945,0.22021198272705078,0.6383626461029053,0.0007140819129192368,0.05054164960944115,0.9458475977042867,0.35005230986445396,0.14987371787013323,0.4900343176905088,0.06984551169956275,1.5089832874144133,0.00021796765622585922,1.9040556055649023,0.005542165198662541,1.432850466452586,0.9412235409350369,0.9350191413960052,1.0853414542217767,0.9250424333679708,0.9458545316567434,0.22965692361969392,0.14318193521567807,0.46037023211886413
-0.5,44,1.379953060965124,1.379953060965124,1.7911173602335766,0.0009968280792236328,0.09015345573425293,0.2395493984222412,0.6072452068328857,-0.03914817965346626,-0.04468428384255998,0.8367373846043838,0.36843419901103475,0.012622471484639202,0.45044375734625625,0.09315176629519657,1.5156344840153206,-1.391138514339474e-06,2.012721128227818,0.0021604712148485584,1.5011005699159674,0.8318062293439865,0.8244844982404697,1.0085016602944845,0.8183769517551526,0.8340206181131891,0.07367326869719128,0.010187312122160336,0.43551073256925404
-0.5,45,1.2914292892156614,1.2914292892156614,1.6762526157801068,0.001102447509765625,0.09966015815734863,0.24460768699645996,0.6251342296600342,-0.00046245040269918145,-0.00048456272552485576,0.9337885535072977,0.3059214392669344,0.07328698033977511,0.4579205484054985,0.1153068130791679,1.4717581618179696,-0.00013964925235907533,1.9123841067957954,-0.0004191836584196862,1.4369791954052444,0.9337982430616137,0.9295184709835671,1.0841452629050774,0.9155106544626749,0.9338037881869838,0.1359346200067671,0.07162918618155459,0.42232510193925915
-0.5,46,1.3214399581025744,1.3214399581025744,1.7164957713534879,0.0010840892791748047,0.10041236877441406,0.233168363571167,0.6849429607391357,-0.006731314806031685,0.05309032152120699,0.8825626478666282,0.3109733278377844,0.05401615191193952,0.45556390144198405,0.12389180942364937,1.5960260713858312,0.00015148008015415383,1.9691398953372776,0.00385821808984087,1.381317916180818,0.8804382541170618,0.8703347247183197,1.0512051103993267,0.8666105500097616,0.8827566707633544,0.11642474173285017,0.0534871334061843,0.40957472340479073
-0.5,47,1.3298813841685138,1.3298813841685135,1.7275578453806533,0.0007085800170898438,0.10660529136657715,0.23134422302246094,0.6813161373138428,-0.053626629306118334,-0.015033153369181509,0.85844441891286,0.2924384987154217,0.01286046920503006,0.45615791029621616,0.1155962567404325,1.591408946697865,0.0002141156208407602,1.9823872453892732,0.002517896669977526,1.4271352094101712,0.8586624709614341,0.8482540200166354,0.9833313895383994,0.8387425627637047,0.856549881512387,0.10048695857869046,0.008542142267810257,0.4108170650460331
-0.5,48,1.2591164119632103,1.2591164119632108,1.6311383502437053,0.0010685920715332031,0.1027982234954834,0.2558419704437256,0.6742575168609619,-0.06646231394643644,0.015081768784916499,0.8342335139627405,0.3259969195784806,0.009748342976072523,0.4614414701885152,0.06601804361632349,1.650393336485065,0.00020816319793990346,1.9963934045764873,0.0020875077358524672,1.4813474409539558,0.8343553971850403,0.829694912006289,1.068343733974346,0.8328509740531943,0.8305724804610306,0.0720525687721256,0.00694196275074848,0.44678953458239284
-0.5,49,1.316888001179542,1.316888001179542,1.7104854668799445,0.0009675025939941406,0.09545087814331055,0.2657947540283203,0.6811103820800781,0.0173586245793213,0.02404393462816577,0.9293260716316087,0.4057530440194241,0.1932864976299966,0.4859744187510319,0.141365313085186,1.2899108904962664,0.0009149938119139445,1.793685519643292,0.01092600108276447,1.3382735424930217,0.9287046684299085,0.9081872968492547,1.0561973998269338,0.8923888191360074,0.9299241201515597,0.26848329650017894,0.1926592670749856,0.44480090501599917
-0.5,50,1.3579464829674757,1.3579464829674759,1.763595896668699,0.0012178421020507812,0.12179851531982422,0.25134968757629395,0.6496984958648682,-0.023594623700012557,0.020174583870508262,0.9262631774618527,0.32874536807942134,0.014736232710429363,0.4177593699342704,0.10815619930715252,1.4955827513433937,8.100916383840806e-05,1.9911530420467876,0.0036701113398503347,1.5049737051670877,0.9271390850290829,0.9138363297427483,1.123630006580833,0.9130544449400484,0.9244619776174107,0.08003029135365607,0.0141648314975504,0.437614140920781
-0.5,51,1.3672819930163698,1.3672819930163695,1.775346286427372,0.0012278556823730469,0.10125327110290527,0.25748157501220703,0.6799955368041992,0.02345370558125182,0.043339206722217895,0.8613859475511544,0.3065296021966457,0.027751708247814217,0.45210922012059196,0.10515629006666527,1.5007317476126614,-1.221280452412543e-06,1.9724278814333165,0.008455072342207392,1.3535413947655868,0.8546700738160875,0.8448358716104253,0.9837287674252615,0.8349376600733558,0.8609524485570115,0.10429827213169503,0.023691854432740037,0.45124364475425205
-0.29999999999999993,42,1.0837506486442383,1.0837506486442383,1.3304304954756505,0.000957489013671875,0.10016536712646484,0.22791171073913574,0.5894863605499268,0.039988869285625644,0.0432040374958506,0.8300040659306837,0.3248411926581444,0.023376654403909902,0.4599115278277136,0.01043624004470729,1.685330842134436,-0.00024473951828606343,2.016193280429652,-0.0003764810596422974,1.4687552134027366,0.8330844067319481,0.8353416392745119,1.0572256505529383,0.840222271483594,0.8279296879091191,0.07350427199625599,0.01980003785067715,0.43620174162924474
-0.29999999999999993,43,1.1188023907980431,1.1188023907980433,1.4024117829042482,0.0007443428039550781,0.11583518981933594,0.21735835075378418,0.4412655830383301,-0.01720711375477778,0.038769608467745346,0.9318050536227822,0.3592904820673954,0.16202772813030963,0.4941863152207812,0.013555014545671762,1.5423126874008688,5.787015372068494e-05,1.8957931307992997,0.0014754375305380152,1.4112243986143267,0.9280557942043236,0.9336321192688705,1.0698230774820838,0.9270246484494368,0.9313409499160001,0.23818836551563924,0.15570089098666337,0.453658211341745
-0.29999999999999993,44,1.1223345692428488,1.122334569242849,1.4091665210477402,0.0006473064422607422,0.08260226249694824,0.23179244995117188,0.6292839050292969,-0.0562156278835871,-0.061305553314806,0.8554647965412305,0.3573016602898552,0.010398578138502514,0.4590532110818036,0.00923228271740677,1.538375487041398,1.3710991954418717e-05,2.005886042370388,-0.0011695944507971068,1.4593727605675315,0.8482794304539276,0.8474173290615264,1.022588881131026,0.8475064374755343,0.8526093597006328,0.07112778229373426,0.007288236620150113,0.43350483663290756
-0.29999999999999993,45,1.078501961303778,1.0785019613037778,1.3186915048301477,0.0008046627044677734,0.0846104621887207,0.21815776824951172,0.5689184665679932,0.009199657309438251,0.007298524858311839,0.9269310586275634,0.3142842872857106,0.06175908347646698,0.44795086316612165,0.05161927453701215,1.470901387403603,-1.3542765472196461e-05,1.9366348781881655,-0.001840411980922474,1.433039775765544,0.9267802355704925,0.9240705685373161,1.1147752839257745,0.9247577051964826,0.9266418420690526,0.1279558951352281,0.06061276276520346,0.41389429017166623
-0.29999999999999993,46,1.0929466666840748,1.0929466666840748,1.3503124535179236,0.0006341934204101562,0.07889914512634277,0.20403432846069336,0.6200711727142334,-0.004764237630308254,0.057022353413003414,0.8757730654552726,0.3019691087136771,0.04986842247489656,0.45462575710983166,0.027303115694693292,1.6722247190229271,9.287628138393567e-05,1.9791649315376247,-0.002005290310522989,1.4061524494952535,0.8727693666222903,0.878440825139888,1.0073609841306044,0.8761526595301946,0.8760128363314735,0.10998185667887765,0.04956581309132579,0.4000452032176734
-0.29999999999999993,47,1.097195912461765,1.0971959124617652,1.359233788770792,0.0006902217864990234,0.08759546279907227,0.2230687141418457,0.5475442409515381,-0.0375387281817351,-0.005916969401163833,0.8391738294971277,0.3106561005704474,0.032461505678384316,0.4773095380399626,0.039380970224711355,1.594073996759354,2.371433370185194e-06,1.9559131049980216,-0.0015731283845980993,1.3912400450968567,0.8393355227277314,0.8411656765253532,1.0818542382555218,0.8364401151815077,0.8385192343345007,0.09987747755102148,0.03064115568086982,0.41424378321383487
-0.29999999999999993,48,1.0634914737348713,1.063491473734871,1.2832323747379115,0.0008578300476074219,0.08114457130432129,0.22068190574645996,0.5491011142730713,-0.0438223974275115,0.023826236267943553,0.850481922243498,0.33370978418364233,0.010713411304574132,0.4781943279613766,0.015582016602125215,1.6057103637417616,0.0008826584344959976,1.989552269512116,0.0001191070589952825,1.472221874773271,0.8502769900758486,0.8510980233667106,1.0470077469795527,0.8541191634578145,0.8486514374851728,0.07287878961307814,0.007254727543284097,0.4625104398546507
-0.29999999999999993,49,1.0908095697450018,1.0908095697450018,1.3457645547225476,0.00067901611328125,0.07925748825073242,0.21856331825256348,0.37235116958618164,0.02566028074041061,0.03057047524379519,0.9279153881883513,0.4421435532970969,0.19555547379912072,0.507728762591282,0.023845358944343954,1.3137779175511484,-5.24408332048365e-05,1.798167505697101,0.0014317240389341678,1.3165572262029053,0.9268346357759369,0.9201529499318617,1.0285311572030866,0.9178797244369132,0.9280044780897916,0.24896827260448032,0.19475316736094325,0.447736571415911
-0.29999999999999993,50,1.1111612014853762,1.111161201485376,1.387524773501022,0.0006778240203857422,0.08620166778564453,0.21512603759765625,0.5679705142974854,-0.025687074735708457,0.02593508894424224,0.935571698762293,0.35775174241225216,0.05102233029510534,0.4386613851580751,0.028309254039583,1.4931495867323024,0.00014328711718141206,1.974605001178159,0.00100777176194623,1.4694841942600672,0.9372880913023134,0.9330666617775684,1.1352669304028329,0.9372697786534597,0.9333237825837565,0.11698922737716219,0.04476200855625851,0.4524062200918859
-0.29999999999999993,51,1.115719067063803,1.115719067063803,1.3964510909013224,0.0008101463317871094,0.09127044677734375,0.18407535552978516,0.5497450828552246,0.013999879107817458,0.04212520297068017,0.8673905679550091,0.2963225281092485,0.010285337409846206,0.44642330981553896,0.031361007387049014,1.612747462726814,3.2258418971431443e-05,1.9673164097976326,-0.0004548746429278494,1.402075878275662,0.8606021317880588,0.8601400661000956,1.0108877819802478,0.8594158578820794,0.8679158154501403,0.07913140556781537,0.006314256694612006,0.4507602043921245
-0.09999999999999998,42,1.0058289003994514,1.0058289003994512,1.079257451225282,0.0008511543273925781,0.0893101692199707,0.22555899620056152,0.5692260265350342,0.033364300676107635,0.04822560174179755,0.8314667229893951,0.3159818353628997,0.012378542207871922,0.46504336373525096,0.0112195699617739,1.7495643596544224,-2.274748682610239e-05,2.04009324545859,0.00011078748607800115,1.490543277673017,0.8362065802560782,0.839653576671032,1.083794170201524,0.8394673973591553,0.8303524131390109,0.073177717212466,0.008918227553861478,0.44161098182541425
-0.09999999999999998,43,1.0167350780934954,1.0167350780934958,1.1376969509494324,0.0006110668182373047,0.08063173294067383,0.2026982307434082,0.5498824119567871,-0.03549230514314605,0.02730974891935681,0.9256370856984862,0.3692650581938395,0.1631752125804753,0.4814375659819119,-0.005901337764488357,1.539745101585681,-0.00010639816652207035,1.9023054101003063,0.0010021973937283546,1.4199325336610336,0.9235181559141529,0.9284093822071214,1.1174704937546853,0.9231090763878539,0.9234276940163053,0.23983377984696674,0.1612841904158923,0.44474077740395146
-0.09999999999999998,44,1.0179983517259685,1.0179983517259683,1.143116979386311,0.0008218288421630859,0.08786630630493164,0.20511507987976074,0.5457077026367188,-0.05397374493542998,-0.06865458558616491,0.8632742689427129,0.31582833347628864,0.014080734654426915,0.4607929674987366,0.0007717848894825518,1.6730926803408877,-1.2619266281010954e-05,1.9977392854883678,-0.0004398866723706596,1.4446493687473094,0.8555221335329984,0.855758785115486,1.0590339562537276,0.8557236345947243,0.862457428491891,0.06982489767055346,0.008945294391488367,0.42999298661833857
-0.09999999999999998,45,1.0045392723569042,1.0045392723569042,1.06964118869243,0.0005772113800048828,0.07780075073242188,0.20612001419067383,0.5437192916870117,0.009905068296521187,0.012581491248958682,0.9078485726431325,0.3284070631282831,0.039612198567324314,0.43686940009632663,0.006448886349147443,1.486128043991117,2.217432350796189e-05,1.965541918627379,0.00041912767523274443,1.4398661502178336,0.9076932083734097,0.9115706293045087,1.093699351232642,0.9075117882416183,0.9079108715019732,0.11711808641598599,0.03893142894533931,0.4080185499360152
-0.09999999999999998,46,1.0083020587075524,1.0083020587075524,1.0952580831266792,0.0006163120269775391,0.07289528846740723,0.213301420211792,0.4955611228942871,-0.0129550892470071,0.047974926581160864,0.869966771685829,0.29431295865170126,0.04130585330871512,0.45296010833052275,-0.007322118504726716,1.732648912962166,-7.439585423895112e-05,1.9786812087139043,-0.00216244605929905,1.413506175042767,0.8683372311013974,0.8740892260671363,1.0148378477660505,0.8703292347978678,0.8703904551982072,0.09697207406612135,0.038813222667629856,0.41385071974125803
-0.09999999999999998,47,1.0095827455585142,1.0095827455585142,1.1026714477321806,0.000751495361328125,0.0822601318359375,0.20092535018920898,0.5227298736572266,-0.019492767078777534,-0.00945317027619809,0.8248998460495977,0.3200325123070059,0.04582324994826612,0.4730184584294109,-0.0027290682676161192,1.5957298607255723,-4.305064522835966e-06,1.9500616109491962,-0.0016985957914675497,1.4133276021851693,0.8250799715989107,0.8338062609693555,0.9893727420002122,0.8261880446208717,0.8248687347786943,0.09608491789264516,0.04443108921231931,0.41328591319969415
-0.09999999999999998,48,1.0016081620396848,1.0016081620396848,1.0409056537182337,0.0006134510040283203,0.08234262466430664,0.1944417953491211,0.5539858341217041,-0.022641870809741223,0.02640159568555632,0.8679692422134752,0.34378636581468786,0.012614585714842025,0.48575796929733484,-0.0034146390272029926,1.5647137109656473,0.0005767299833188578,1.9819878029070614,-0.002489547484770538,1.4590457499954579,0.8672028181744134,0.8738018670897824,1.0540492401684716,0.8716849803223696,0.867972943524292,0.07348950538017951,0.011471170814953295,0.4686122060215746
-0.09999999999999998,49,1.0077198084753587,1.0077198084753582,1.0917149240642168,0.0009467601776123047,0.08948707580566406,0.213334321975708,0.7366788387298584,0.020168683899711576,0.0402545316928142,0.928109963093937,0.41865471773894575,0.18084492875497407,0.4883954291628713,-0.009630644497873198,1.458752155386028,-0.0007178028825466365,1.8173827813378722,-0.003765890906674041,1.387607232065213,0.9266110988564832,0.9282930987877652,1.1388079489529332,0.9268713484201067,0.9275459189227848,0.24032294278971902,0.17753614474476906,0.4529604846918457
-0.09999999999999998,50,1.0140578953925972,1.0140578953925972,1.1255704127064323,0.0009462833404541016,0.1044609546661377,0.22342419624328613,0.6577415466308594,-0.021768570027818755,0.03957745091503586,0.937067407254059,0.35298563645096814,0.09278117104773899,0.4532302833322976,0.0065681510982150025,1.541315541436538,5.956996495640743e-05,1.938498090364779,0.0004996199116037659,1.4433824188769302,0.9399160240026325,0.9371673404837505,1.1318150361270856,0.9401632044960174,0.9352806025374085,0.1668399912653187,0.09128610852084204,0.46119897063127624
